dataset,question_num,report,phase,task_idx,rating,expected
abstention_answerable,3,probe-log-inline,post,1.0,4.0,5.4836
abstention_answerable,3,probe-log-inline,post,2.0,3.0,5.3506
abstention_answerable,3,probe-log-inline,post,2.0,3.0,5.3506
abstention_answerable,3,probe-log-inline,post,2.0,4.0,5.3506
abstention_answerable,3,probe-log-inline,post,2.0,7.0,5.3506
abstention_answerable,3,probe-log-inline,post,2.0,4.0,5.5756
abstention_answerable,4,personal,pre,,1.0,1.0
abstention_answerable,4,personal,pre,,1.0,1.0
abstention_answerable,4,personal,pre,,1.0,1.0
abstention_answerable,4,personal,pre,,1.0,1.0
abstention_answerable,4,personal,pre,,1.0,1.0
abstention_answerable,4,personal,post,0.0,1.0,1.0
abstention_answerable,4,personal,post,0.0,1.0,1.0
abstention_answerable,4,personal,post,0.0,1.0,1.0
abstention_answerable,4,personal,post,0.0,1.0,1.0
abstention_answerable,4,personal,post,0.0,1.0,1.0
abstention_answerable,4,personal,post,1.0,1.0,1.0
abstention_answerable,4,personal,post,1.0,1.0,1.0
abstention_answerable,4,personal,post,1.0,1.0,1.0
abstention_answerable,4,personal,post,1.0,1.0,1.0
abstention_answerable,4,personal,post,1.0,1.0,1.0
abstention_answerable,4,personal,post,2.0,1.0,1.0
abstention_answerable,4,personal,post,2.0,1.0,1.0
abstention_answerable,4,personal,post,2.0,1.0,1.0
abstention_answerable,4,personal,post,2.0,1.0,1.0
abstention_answerable,4,personal,post,2.0,1.0,1.0
abstention_answerable,4,halfpersonal,pre,,1.0,1.0104
abstention_answerable,4,halfpersonal,pre,,1.0,1.0085
abstention_answerable,4,halfpersonal,pre,,1.0,1.0081
abstention_answerable,4,halfpersonal,pre,,1.0,1.0104
abstention_answerable,4,halfpersonal,pre,,1.0,1.0081
abstention_answerable,4,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,4,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,4,nonpersonal,pre,,2.0,1.9003
abstention_answerable,4,nonpersonal,pre,,2.0,1.9003
abstention_answerable,4,nonpersonal,pre,,2.0,1.8695
abstention_answerable,4,nonpersonal,pre,,2.0,1.8695
abstention_answerable,4,nonpersonal,pre,,2.0,1.9039
abstention_answerable,4,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,4,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,4,probe-log,post,0.0,1.0,1.0
abstention_answerable,4,probe-log,post,0.0,1.0,1.0
abstention_answerable,4,probe-log,post,0.0,1.0,1.0
abstention_answerable,4,probe-log,post,0.0,1.0,1.0
abstention_answerable,4,probe-log,post,0.0,1.0,1.0
abstention_answerable,4,probe-log,post,1.0,1.0,1.0
abstention_answerable,4,probe-log,post,1.0,1.0,1.0
abstention_answerable,4,probe-log,post,1.0,1.0,1.0
abstention_answerable,4,probe-log,post,1.0,1.0,1.0
abstention_answerable,4,probe-log,post,1.0,1.0,1.0
abstention_answerable,4,probe-log,post,2.0,1.0,1.0
abstention_answerable,4,probe-log,post,2.0,1.0,1.0
abstention_answerable,4,probe-log,post,2.0,1.0,1.0
abstention_answerable,4,probe-log,post,2.0,1.0,1.0
abstention_answerable,4,probe-log,post,2.0,1.0,1.0
abstention_answerable,4,probe-log-inline,post,0.0,2.0,1.4303
abstention_answerable,4,probe-log-inline,post,0.0,1.0,1.4303
abstention_answerable,4,probe-log-inline,post,0.0,1.0,1.4303
abstention_answerable,4,probe-log-inline,post,0.0,1.0,1.4303
abstention_answerable,4,probe-log-inline,post,0.0,2.0,1.4302
abstention_answerable,4,probe-log-inline,post,1.0,2.0,2.3148
abstention_answerable,4,probe-log-inline,post,1.0,2.0,2.3148
abstention_answerable,4,probe-log-inline,post,1.0,2.0,2.2921
abstention_answerable,4,probe-log-inline,post,1.0,2.0,2.2921
abstention_answerable,4,probe-log-inline,post,1.0,3.0,2.2921
abstention_answerable,4,probe-log-inline,post,2.0,3.0,3.1184
abstention_answerable,4,probe-log-inline,post,2.0,4.0,3.0483
abstention_answerable,4,probe-log-inline,post,2.0,3.0,3.0483
abstention_answerable,4,probe-log-inline,post,2.0,3.0,3.0483
abstention_answerable,4,probe-log-inline,post,2.0,3.0,3.0483
abstention_answerable,5,personal,pre,,1.0,1.0005
abstention_answerable,5,personal,pre,,1.0,1.0005
abstention_answerable,5,personal,pre,,1.0,1.0005
abstention_answerable,5,personal,pre,,1.0,1.0005
abstention_answerable,5,personal,pre,,1.0,1.0005
abstention_answerable,5,personal,post,0.0,1.0,1.0
abstention_answerable,5,personal,post,0.0,1.0,1.0
abstention_answerable,5,personal,post,0.0,1.0,1.0
abstention_answerable,5,personal,post,0.0,1.0,1.0
abstention_answerable,5,personal,post,0.0,1.0,1.0
abstention_answerable,5,personal,post,1.0,1.0,1.0
abstention_answerable,5,personal,post,1.0,1.0,1.0
abstention_answerable,5,personal,post,1.0,1.0,1.0
abstention_answerable,5,personal,post,1.0,1.0,1.0
abstention_answerable,5,personal,post,1.0,1.0,1.0
abstention_answerable,5,personal,post,2.0,1.0,1.0
abstention_answerable,5,personal,post,2.0,1.0,1.0
abstention_answerable,5,personal,post,2.0,1.0,1.0
abstention_answerable,5,personal,post,2.0,1.0,1.0
abstention_answerable,5,personal,post,2.0,1.0,1.0
abstention_answerable,5,halfpersonal,pre,,1.0,1.0174
abstention_answerable,5,halfpersonal,pre,,1.0,1.0174
abstention_answerable,5,halfpersonal,pre,,1.0,1.0174
abstention_answerable,5,halfpersonal,pre,,1.0,1.017
abstention_answerable,5,halfpersonal,pre,,1.0,1.017
abstention_answerable,5,halfpersonal,post,0.0,1.0,1.0002
abstention_answerable,5,halfpersonal,post,0.0,1.0,1.001
abstention_answerable,5,halfpersonal,post,0.0,1.0,1.001
abstention_answerable,5,halfpersonal,post,0.0,1.0,1.001
abstention_answerable,5,halfpersonal,post,0.0,1.0,1.001
abstention_answerable,5,halfpersonal,post,1.0,1.0,1.0005
abstention_answerable,5,halfpersonal,post,1.0,1.0,1.0004
abstention_answerable,5,halfpersonal,post,1.0,1.0,1.0013
abstention_answerable,5,halfpersonal,post,1.0,1.0,1.0013
abstention_answerable,5,halfpersonal,post,1.0,1.0,1.0004
abstention_answerable,5,halfpersonal,post,2.0,1.0,1.0075
abstention_answerable,5,halfpersonal,post,2.0,1.0,1.0077
abstention_answerable,5,halfpersonal,post,2.0,1.0,1.0066
abstention_answerable,5,halfpersonal,post,2.0,1.0,1.0066
abstention_answerable,5,halfpersonal,post,2.0,1.0,1.0066
abstention_answerable,5,nonpersonal,pre,,1.0,1.0555
abstention_answerable,5,nonpersonal,pre,,1.0,1.1261
abstention_answerable,5,nonpersonal,pre,,1.0,1.1261
abstention_answerable,5,nonpersonal,pre,,1.0,1.0885
abstention_answerable,5,nonpersonal,pre,,1.0,1.0885
abstention_answerable,5,nonpersonal,post,0.0,2.0,1.7781
abstention_answerable,5,nonpersonal,post,0.0,2.0,1.9623
abstention_answerable,5,nonpersonal,post,0.0,2.0,1.9623
abstention_answerable,5,nonpersonal,post,0.0,2.0,1.9475
abstention_answerable,5,nonpersonal,post,0.0,2.0,1.9605
abstention_answerable,5,nonpersonal,post,1.0,2.0,1.9975
abstention_answerable,5,nonpersonal,post,1.0,2.0,1.9998
abstention_answerable,5,nonpersonal,post,1.0,2.0,1.9979
abstention_answerable,5,nonpersonal,post,1.0,2.0,1.9998
abstention_answerable,5,nonpersonal,post,1.0,2.0,1.9998
abstention_answerable,5,nonpersonal,post,2.0,2.0,2.0351
abstention_answerable,5,nonpersonal,post,2.0,2.0,2.042
abstention_answerable,5,nonpersonal,post,2.0,2.0,2.044
abstention_answerable,5,nonpersonal,post,2.0,2.0,2.0305
abstention_answerable,5,nonpersonal,post,2.0,2.0,2.0335
abstention_answerable,5,probe-log,post,0.0,1.0,1.0007
abstention_answerable,5,probe-log,post,0.0,1.0,1.0007
abstention_answerable,5,probe-log,post,0.0,1.0,1.0005
abstention_answerable,5,probe-log,post,0.0,1.0,1.0006
abstention_answerable,5,probe-log,post,0.0,1.0,1.0007
abstention_answerable,5,probe-log,post,1.0,1.0,1.0009
abstention_answerable,5,probe-log,post,1.0,1.0,1.0009
abstention_answerable,5,probe-log,post,1.0,1.0,1.0021
abstention_answerable,5,probe-log,post,1.0,1.0,1.0032
abstention_answerable,5,probe-log,post,1.0,1.0,1.0032
abstention_answerable,5,probe-log,post,2.0,1.0,1.0009
abstention_answerable,5,probe-log,post,2.0,1.0,1.0007
abstention_answerable,5,probe-log,post,2.0,1.0,1.0011
abstention_answerable,5,probe-log,post,2.0,1.0,1.0011
abstention_answerable,5,probe-log,post,2.0,1.0,1.0008
abstention_answerable,5,probe-log-inline,post,0.0,3.0,2.3097
abstention_answerable,5,probe-log-inline,post,0.0,7.0,4.2426
abstention_answerable,5,probe-log-inline,post,0.0,4.0,4.2426
abstention_answerable,5,probe-log-inline,post,0.0,2.0,2.3097
abstention_answerable,5,probe-log-inline,post,0.0,3.0,4.2426
abstention_answerable,5,probe-log-inline,post,1.0,4.0,4.1752
abstention_answerable,5,probe-log-inline,post,1.0,7.0,4.1752
abstention_answerable,5,probe-log-inline,post,1.0,4.0,3.7826
abstention_answerable,5,probe-log-inline,post,1.0,4.0,4.1752
abstention_answerable,5,probe-log-inline,post,1.0,4.0,4.191
abstention_answerable,5,probe-log-inline,post,2.0,4.0,4.1034
abstention_answerable,5,probe-log-inline,post,2.0,4.0,4.1034
abstention_answerable,5,probe-log-inline,post,2.0,3.0,4.0536
abstention_answerable,5,probe-log-inline,post,2.0,4.0,4.1138
abstention_answerable,5,probe-log-inline,post,2.0,4.0,4.1605
abstention_answerable,6,personal,pre,,1.0,1.0
abstention_answerable,6,personal,pre,,1.0,1.0
abstention_answerable,6,personal,pre,,1.0,1.0
abstention_answerable,6,personal,pre,,1.0,1.0
abstention_answerable,6,personal,pre,,1.0,1.0
abstention_answerable,6,personal,post,0.0,1.0,1.0
abstention_answerable,6,personal,post,0.0,1.0,1.0
abstention_answerable,6,personal,post,0.0,1.0,1.0
abstention_answerable,6,personal,post,0.0,1.0,1.0
abstention_answerable,6,personal,post,0.0,1.0,1.0
abstention_answerable,6,personal,post,1.0,1.0,1.0
abstention_answerable,6,personal,post,1.0,1.0,1.0
abstention_answerable,6,personal,post,1.0,1.0,1.0
abstention_answerable,6,personal,post,1.0,1.0,1.0
abstention_answerable,6,personal,post,1.0,1.0,1.0
abstention_answerable,6,personal,post,2.0,1.0,1.0
abstention_answerable,6,personal,post,2.0,1.0,1.0
abstention_answerable,6,personal,post,2.0,1.0,1.0
abstention_answerable,6,personal,post,2.0,1.0,1.0
abstention_answerable,6,personal,post,2.0,1.0,1.0
abstention_answerable,6,halfpersonal,pre,,1.0,1.0
abstention_answerable,6,halfpersonal,pre,,1.0,1.0
abstention_answerable,6,halfpersonal,pre,,1.0,1.0
abstention_answerable,6,halfpersonal,pre,,1.0,1.0
abstention_answerable,6,halfpersonal,pre,,1.0,1.0
abstention_answerable,6,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,6,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,6,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,6,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,6,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,6,halfpersonal,post,1.0,1.0,1.004
abstention_answerable,6,halfpersonal,post,1.0,1.0,1.004
abstention_answerable,6,halfpersonal,post,1.0,1.0,1.0039
abstention_answerable,6,halfpersonal,post,1.0,1.0,1.0008
abstention_answerable,6,halfpersonal,post,1.0,1.0,1.0011
abstention_answerable,6,halfpersonal,post,2.0,1.0,1.0001
abstention_answerable,6,halfpersonal,post,2.0,1.0,1.0001
abstention_answerable,6,halfpersonal,post,2.0,1.0,1.0001
abstention_answerable,6,halfpersonal,post,2.0,1.0,1.0001
abstention_answerable,6,halfpersonal,post,2.0,1.0,1.0001
abstention_answerable,6,nonpersonal,pre,,1.0,1.0006
abstention_answerable,6,nonpersonal,pre,,1.0,1.0006
abstention_answerable,6,nonpersonal,pre,,1.0,1.0006
abstention_answerable,6,nonpersonal,pre,,1.0,1.0006
abstention_answerable,6,nonpersonal,pre,,1.0,1.0003
abstention_answerable,6,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,6,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,6,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,6,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,6,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,6,nonpersonal,post,1.0,2.0,1.9763
abstention_answerable,6,nonpersonal,post,1.0,2.0,1.9784
abstention_answerable,6,nonpersonal,post,1.0,2.0,1.9905
abstention_answerable,6,nonpersonal,post,1.0,2.0,1.9905
abstention_answerable,6,nonpersonal,post,1.0,2.0,1.9994
abstention_answerable,6,nonpersonal,post,2.0,1.0,1.3061
abstention_answerable,6,nonpersonal,post,2.0,2.0,1.6752
abstention_answerable,6,nonpersonal,post,2.0,2.0,1.3061
abstention_answerable,6,nonpersonal,post,2.0,1.0,1.2931
abstention_answerable,6,nonpersonal,post,2.0,2.0,1.2192
abstention_answerable,6,probe-log,post,0.0,1.0,1.0
abstention_answerable,6,probe-log,post,0.0,1.0,1.0
abstention_answerable,6,probe-log,post,0.0,1.0,1.0
abstention_answerable,6,probe-log,post,0.0,1.0,1.0
abstention_answerable,6,probe-log,post,0.0,1.0,1.0
abstention_answerable,6,probe-log,post,1.0,1.0,1.0012
abstention_answerable,6,probe-log,post,1.0,1.0,1.0012
abstention_answerable,6,probe-log,post,1.0,1.0,1.0018
abstention_answerable,6,probe-log,post,1.0,1.0,1.0014
abstention_answerable,6,probe-log,post,1.0,1.0,1.0014
abstention_answerable,6,probe-log,post,2.0,1.0,1.0014
abstention_answerable,6,probe-log,post,2.0,1.0,1.0014
abstention_answerable,6,probe-log,post,2.0,1.0,1.0014
abstention_answerable,6,probe-log,post,2.0,1.0,1.0013
abstention_answerable,6,probe-log,post,2.0,1.0,1.0013
abstention_answerable,6,probe-log-inline,post,0.0,3.0,3.0083
abstention_answerable,6,probe-log-inline,post,0.0,2.0,3.0083
abstention_answerable,6,probe-log-inline,post,0.0,3.0,3.0083
abstention_answerable,6,probe-log-inline,post,0.0,1.0,3.0083
abstention_answerable,6,probe-log-inline,post,0.0,3.0,2.8936
abstention_answerable,6,probe-log-inline,post,1.0,3.0,4.1669
abstention_answerable,6,probe-log-inline,post,1.0,4.0,4.2683
abstention_answerable,6,probe-log-inline,post,1.0,4.0,4.1669
abstention_answerable,6,probe-log-inline,post,1.0,4.0,4.2683
abstention_answerable,6,probe-log-inline,post,1.0,3.0,4.2683
abstention_answerable,6,probe-log-inline,post,2.0,3.0,3.366
abstention_answerable,6,probe-log-inline,post,2.0,3.0,3.3733
abstention_answerable,6,probe-log-inline,post,2.0,4.0,3.366
abstention_answerable,6,probe-log-inline,post,2.0,3.0,3.4264
abstention_answerable,6,probe-log-inline,post,2.0,3.0,3.4264
abstention_answerable,7,personal,pre,,1.0,0.9999
abstention_answerable,7,personal,pre,,1.0,1.0
abstention_answerable,7,personal,pre,,1.0,0.9999
abstention_answerable,7,personal,pre,,1.0,0.9999
abstention_answerable,7,personal,pre,,1.0,1.0
abstention_answerable,7,personal,post,0.0,1.0,1.0
abstention_answerable,7,personal,post,0.0,1.0,1.0
abstention_answerable,7,personal,post,0.0,1.0,1.0
abstention_answerable,7,personal,post,0.0,1.0,1.0
abstention_answerable,7,personal,post,0.0,1.0,1.0
abstention_answerable,7,personal,post,1.0,1.0,1.0
abstention_answerable,7,personal,post,1.0,1.0,1.0
abstention_answerable,7,personal,post,1.0,1.0,1.0
abstention_answerable,7,personal,post,1.0,1.0,1.0
abstention_answerable,7,personal,post,1.0,1.0,1.0
abstention_answerable,7,personal,post,2.0,1.0,1.0
abstention_answerable,7,personal,post,2.0,1.0,1.0
abstention_answerable,7,personal,post,2.0,1.0,1.0
abstention_answerable,7,personal,post,2.0,1.0,1.0
abstention_answerable,7,personal,post,2.0,1.0,1.0
abstention_answerable,7,halfpersonal,pre,,1.0,1.1481
abstention_answerable,7,halfpersonal,pre,,2.0,1.2881
abstention_answerable,7,halfpersonal,pre,,1.0,1.2881
abstention_answerable,7,halfpersonal,pre,,1.0,1.2881
abstention_answerable,7,halfpersonal,pre,,1.0,1.2881
abstention_answerable,7,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,7,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,7,nonpersonal,pre,,1.0,1.0192
abstention_answerable,7,nonpersonal,pre,,1.0,1.0125
abstention_answerable,7,nonpersonal,pre,,1.0,1.0125
abstention_answerable,7,nonpersonal,pre,,2.0,1.0125
abstention_answerable,7,nonpersonal,pre,,2.0,1.0125
abstention_answerable,7,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,7,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,7,probe-log,post,0.0,1.0,1.0038
abstention_answerable,7,probe-log,post,0.0,1.0,1.0032
abstention_answerable,7,probe-log,post,0.0,1.0,1.0032
abstention_answerable,7,probe-log,post,0.0,1.0,1.0032
abstention_answerable,7,probe-log,post,0.0,1.0,1.0038
abstention_answerable,7,probe-log,post,1.0,1.0,1.0008
abstention_answerable,7,probe-log,post,1.0,1.0,1.0006
abstention_answerable,7,probe-log,post,1.0,1.0,1.0007
abstention_answerable,7,probe-log,post,1.0,1.0,1.0007
abstention_answerable,7,probe-log,post,1.0,1.0,1.0007
abstention_answerable,7,probe-log,post,2.0,1.0,1.0007
abstention_answerable,7,probe-log,post,2.0,1.0,1.0007
abstention_answerable,7,probe-log,post,2.0,1.0,1.0007
abstention_answerable,7,probe-log,post,2.0,1.0,1.0008
abstention_answerable,7,probe-log,post,2.0,1.0,1.0008
abstention_answerable,7,probe-log-inline,post,0.0,4.0,4.0307
abstention_answerable,7,probe-log-inline,post,0.0,4.0,4.0307
abstention_answerable,7,probe-log-inline,post,0.0,4.0,4.0307
abstention_answerable,7,probe-log-inline,post,0.0,4.0,3.9979
abstention_answerable,7,probe-log-inline,post,0.0,4.0,3.9979
abstention_answerable,7,probe-log-inline,post,1.0,4.0,4.0619
abstention_answerable,7,probe-log-inline,post,1.0,4.0,4.0619
abstention_answerable,7,probe-log-inline,post,1.0,4.0,4.079
abstention_answerable,7,probe-log-inline,post,1.0,4.0,4.079
abstention_answerable,7,probe-log-inline,post,1.0,4.0,4.079
abstention_answerable,7,probe-log-inline,post,2.0,2.0,2.3593
abstention_answerable,7,probe-log-inline,post,2.0,2.0,2.3593
abstention_answerable,7,probe-log-inline,post,2.0,3.0,2.3593
abstention_answerable,7,probe-log-inline,post,2.0,2.0,2.3593
abstention_answerable,7,probe-log-inline,post,2.0,2.0,2.3593
abstention_answerable,8,personal,pre,,1.0,1.0
abstention_answerable,8,personal,pre,,1.0,1.0
abstention_answerable,8,personal,pre,,1.0,1.0
abstention_answerable,8,personal,pre,,1.0,1.0
abstention_answerable,8,personal,pre,,1.0,1.0
abstention_answerable,8,personal,post,0.0,1.0,1.0
abstention_answerable,8,personal,post,0.0,1.0,1.0
abstention_answerable,8,personal,post,0.0,1.0,1.0
abstention_answerable,8,personal,post,0.0,1.0,1.0
abstention_answerable,8,personal,post,0.0,1.0,1.0
abstention_answerable,8,personal,post,1.0,1.0,1.0
abstention_answerable,8,personal,post,1.0,1.0,1.0
abstention_answerable,8,personal,post,1.0,1.0,1.0
abstention_answerable,8,personal,post,1.0,1.0,1.0
abstention_answerable,8,personal,post,1.0,1.0,1.0
abstention_answerable,8,personal,post,2.0,1.0,1.0
abstention_answerable,8,personal,post,2.0,1.0,1.0
abstention_answerable,8,personal,post,2.0,1.0,1.0
abstention_answerable,8,personal,post,2.0,1.0,1.0
abstention_answerable,8,personal,post,2.0,1.0,1.0
abstention_answerable,8,halfpersonal,pre,,1.0,1.0
abstention_answerable,8,halfpersonal,pre,,1.0,1.0
abstention_answerable,8,halfpersonal,pre,,1.0,1.0
abstention_answerable,8,halfpersonal,pre,,1.0,1.0
abstention_answerable,8,halfpersonal,pre,,1.0,1.0
abstention_answerable,8,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,8,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,8,nonpersonal,pre,,1.0,1.0198
abstention_answerable,8,nonpersonal,pre,,1.0,1.0083
abstention_answerable,8,nonpersonal,pre,,1.0,1.0198
abstention_answerable,8,nonpersonal,pre,,1.0,1.0077
abstention_answerable,8,nonpersonal,pre,,1.0,1.0077
abstention_answerable,8,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,8,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,8,probe-log,post,0.0,1.0,1.0
abstention_answerable,8,probe-log,post,0.0,1.0,1.0
abstention_answerable,8,probe-log,post,0.0,1.0,1.0
abstention_answerable,8,probe-log,post,0.0,1.0,1.0
abstention_answerable,8,probe-log,post,0.0,1.0,1.0
abstention_answerable,8,probe-log,post,1.0,1.0,1.0
abstention_answerable,8,probe-log,post,1.0,1.0,1.0
abstention_answerable,8,probe-log,post,1.0,1.0,1.0
abstention_answerable,8,probe-log,post,1.0,1.0,1.0
abstention_answerable,8,probe-log,post,1.0,1.0,1.0
abstention_answerable,8,probe-log,post,2.0,1.0,1.0
abstention_answerable,8,probe-log,post,2.0,1.0,1.0
abstention_answerable,8,probe-log,post,2.0,1.0,1.0
abstention_answerable,8,probe-log,post,2.0,1.0,1.0
abstention_answerable,8,probe-log,post,2.0,1.0,1.0
abstention_answerable,8,probe-log-inline,post,0.0,2.0,2.3338
abstention_answerable,8,probe-log-inline,post,0.0,2.0,2.136
abstention_answerable,8,probe-log-inline,post,0.0,3.0,2.3041
abstention_answerable,8,probe-log-inline,post,0.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,0.0,3.0,2.3041
abstention_answerable,8,probe-log-inline,post,1.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,1.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,1.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,1.0,2.0,2.3041
abstention_answerable,8,probe-log-inline,post,1.0,2.0,2.3041
abstention_answerable,8,probe-log-inline,post,2.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,2.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,2.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,2.0,2.0,2.1073
abstention_answerable,8,probe-log-inline,post,2.0,2.0,2.1073
abstention_answerable,9,personal,pre,,1.0,1.0
abstention_answerable,9,personal,pre,,1.0,1.0
abstention_answerable,9,personal,pre,,1.0,1.0
abstention_answerable,9,personal,pre,,1.0,1.0
abstention_answerable,9,personal,pre,,1.0,1.0
abstention_answerable,9,personal,post,0.0,1.0,1.0
abstention_answerable,9,personal,post,0.0,1.0,1.0
abstention_answerable,9,personal,post,0.0,1.0,1.0
abstention_answerable,9,personal,post,0.0,1.0,1.0
